"id","text","sentiment","length","word_count","has_question","has_exclamation","contains_positive_words","contains_negative_words","date"
629,"Lorem ipsum dolor sit amet, sit faucibus ligula volutpat. Non mi lacus tristique in leo egestas tempor curae. Mattis ipsum accumsan quisque. Eget vulputate tincidunt sed nulla sollicitudin mattis. Id primis, libero rhoncus. Mi magna tempor nascetur ridiculus vitae efficitur eget pellentesque. Sed ac duis. Sit et venenatis sed. Aliquam nulla nunc sapien sit sociosqu ut libero ante ultricies. Vestibulum placerat, donec volutpat in duis ornare cursus vitae ac. Eu magnis neque cursus. Aliquet urna viverra et sed elementum et. Nunc purus aptent eu volutpat amet. Libero in sed quis finibus hac.","neutral",595,92,FALSE,FALSE,FALSE,FALSE,2023-03-30
630,"Lorem ipsum dolor sit amet, quam dis non mauris augue euismod convallis, id. Consequat nulla convallis sed ac tortor odio, eros maecenas urna felis. Nulla non sed platea magna ac id sodales sed. Facilisi per metus mauris dui consectetur feugiat varius. Sed sed. Ipsum porttitor aliquet, tellus. Ante erat, varius aenean. Egestas posuere sollicitudin diam. Ac senectus, in viverra eu tortor eget class pretium.","positive",409,64,FALSE,FALSE,FALSE,FALSE,2020-11-18
631,"Lorem ipsum dolor sit amet, massa suspendisse eget a eget euismod, duis rhoncus leo. Sed mauris quis cursus eu. Enim donec, mollis platea ridiculus amet sodales. Orci consequat placerat imperdiet sapien elementum fusce, pellentesque ac. Vel et donec, penatibus dictum interdum, risus. Magna amet in ipsum. Non in nam efficitur molestie vel, et risus maximus aliquam. Pulvinar libero ut blandit, eget in sodales. Ipsum ante vel ac sit nec id, eget nec id non. Eu augue ex amet. Non id in tortor ac leo adipiscing, bibendum quis non auctor netus praesent. Sit lectus ullamcorper. Praesent tristique convallis, sed.","neutral",612,98,FALSE,FALSE,FALSE,FALSE,2023-09-22
632,"Lorem ipsum dolor sit amet, accumsan urna finibus pellentesque malesuada dignissim. Ultrices non. At nec consequat dapibus nibh natoque ullamcorper curae amet? Congue enim aenean aliquam, in elementum quisque nulla eros aptent id suscipit finibus. In tortor sed ut et mus at dis. Mi luctus, non est nunc suscipit consequat ante magna habitant. Nec sollicitudin in quam taciti ad pretium id. Commodo, tempus facilisi, nulla, ac senectus sed sapien. Vitae auctor consequat in laoreet sed purus vestibulum ut ipsum lacus. Primis taciti tincidunt sed curae, dictum aenean ultricies. Lectus magna eu id.","negative",598,92,TRUE,FALSE,FALSE,FALSE,2021-06-26
633,"Lorem ipsum dolor sit amet, nulla in et, in sed curae eros, sed accumsan libero est sit. Maximus at nec morbi curae euismod. Sapien fusce inceptos torquent ornare sit et faucibus libero. Vulputate a arcu eu sit nisi, eros fringilla. Praesent consequat ut ac hac convallis tortor. Eu porttitor tristique fames dolor curabitur sed egestas metus nunc. Quis suspendisse, vivamus et enim luctus varius sapien interdum mauris fermentum? Sed, fringilla tempor magna habitasse quis nunc in. Commodo eget euismod nec sed ultrices et. Ad lacus at nulla efficitur ad quis ligula mus consequat mauris dolor. Vehicula phasellus eros odio aliquet sagittis at sit interdum morbi magnis curae. Sed orci praesent a, praesent primis enim finibus gravida eget vivamus. Tincidunt phasellus hendrerit urna, neque.","negative",792,123,TRUE,FALSE,FALSE,FALSE,2021-07-12
634,"Lorem ipsum dolor sit amet, ad condimentum lobortis porttitor dictumst vestibulum. Vestibulum platea nam natoque felis quam auctor blandit. Velit sagittis laoreet amet ut. Orci sem nam tortor non luctus habitasse egestas. Aliquam venenatis egestas aliquam et euismod maximus, nisi ultrices enim. Est ex sodales tempus, velit fermentum dui vestibulum non sed at. In, aliquam efficitur inceptos feugiat. Maximus ex potenti vitae ut, scelerisque maximus. Varius fames parturient sem himenaeos, neque tempor quis.","neutral",509,73,FALSE,FALSE,FALSE,FALSE,2022-05-12
635,"Lorem ipsum dolor sit amet, dui metus viverra lorem donec arcu donec magna mattis. Tellus eget, lacinia ex aptent etiam luctus. Elit, lacus curae ipsum congue laoreet et inceptos. Eget lobortis nisi non ac curabitur. Arcu nisl volutpat rhoncus a nec sed urna. Ut dignissim phasellus imperdiet penatibus lobortis. Metus magnis finibus et cum, purus sapien justo imperdiet at, vel eu lobortis vitae habitant, sagittis. Hendrerit id diam venenatis, rutrum vel vitae dui efficitur. Ac eros amet nec, mauris dis augue penatibus. Magna id sed tristique. Torquent ut erat ligula hendrerit lacus maecenas dolor, tincidunt, enim tortor maecenas iaculis feugiat. Habitasse tempor velit mauris finibus tellus. Justo massa egestas tellus praesent diam. Quis arcu lacus in aptent posuere sed quam massa ac habitasse dictum. Ipsum sed mi, fringilla mauris mauris tellus viverra amet.","positive",869,133,FALSE,FALSE,FALSE,FALSE,2021-09-19
636,"Lorem ipsum dolor sit amet, mus nisl sed nisl habitant. Nostra eleifend himenaeos, sed nunc nisl ullamcorper id quam. Erat ut ornare sit egestas nisi. Faucibus, ad mauris dictum a, consectetur velit arcu, quis. Odio in praesent tempor, cursus eros. Eu, ultrices ac, porta himenaeos proin inceptos tincidunt lorem condimentum. Sit sed ut malesuada quam ipsum lobortis ut fermentum nec scelerisque. Vel commodo. Facilisis magna erat non gravida sed dui in magna mauris. Tempus ante eleifend tempor ultrices. Ac cum venenatis dui suscipit, quis, odio. Ac risus porta eros et dapibus himenaeos.","negative",590,92,FALSE,FALSE,FALSE,FALSE,2020-03-12
637,"Lorem ipsum dolor sit amet, aliquam tempor, tortor lectus tortor fames eu dictumst sed et habitant. Finibus lorem lobortis tortor, pellentesque diam aliquet magna nunc venenatis felis. Orci platea at ut risus phasellus interdum imperdiet nibh suscipit nec. Sit semper aptent laoreet sodales, mattis platea tincidunt, in auctor urna eget ad eu leo. Purus amet! A sed felis amet sit sollicitudin. Imperdiet, interdum est aliquam libero leo id. Fermentum convallis, pulvinar vestibulum blandit efficitur laoreet luctus velit.","positive",522,77,FALSE,TRUE,FALSE,FALSE,2020-02-18
638,"Lorem ipsum dolor sit amet, orci libero mauris dictum eros in, tristique venenatis. Morbi malesuada in nec netus fermentum mi quis dolor. Massa tellus lobortis metus morbi sit fusce ligula, varius donec a vivamus amet. Dolor mauris turpis ac rutrum class nulla sed, nulla donec suspendisse. Primis natoque velit non nec in sit vestibulum justo tincidunt sed. Ligula sed. Velit porta nascetur mauris scelerisque eu, orci ipsum dictum metus ut senectus fermentum ut. Venenatis bibendum erat felis ante facilisi. Interdum, turpis erat et ligula sed lobortis ac sed lectus. Quis sed vel adipiscing eleifend vehicula. Mus amet suspendisse tincidunt phasellus mollis sed sem mauris. Ridiculus vitae nunc eu, dignissim congue. Sagittis sit vel, sapien convallis nulla class, magna. Odio aliquam aptent risus orci eu interdum porta vel erat fringilla ac nisl habitasse. At nullam id natoque eu vel in est, tempus diam. Ac tincidunt pharetra nisl.","negative",938,146,FALSE,FALSE,FALSE,FALSE,2022-03-29
639,"Lorem ipsum dolor sit amet, lobortis sapien, sit cum nisl a iaculis euismod. Porta eu nunc et non vulputate lacus. Sed sed neque non. Cras mauris rhoncus sociis porttitor condimentum scelerisque quis non eget praesent. Molestie curabitur tincidunt turpis mauris. Sed, nunc phasellus aliquam eget ut vel magna justo ac, at nunc sit volutpat. Aptent dolor in, tellus amet. Luctus faucibus dolor augue mollis natoque donec? Fermentum porta tellus sed tortor facilisis sapien ac sed nam. Nullam arcu varius dictum leo eu, aliquam libero nec. Auctor, erat, habitasse in odio sed ligula eu lobortis. At amet porta, nullam. Aptent pharetra nibh fusce quam risus. Natoque dignissim conubia taciti hendrerit, donec.","negative",706,110,TRUE,FALSE,FALSE,FALSE,2021-09-15
640,"Lorem ipsum dolor sit amet, sed per, penatibus, consectetur nec proin sociosqu condimentum torquent euismod. Vestibulum vestibulum ornare proin nostra. Eros ornare, consectetur ut. Vel semper nibh non lectus ligula, id. Magna parturient accumsan vel a pellentesque. Gravida varius proin nunc eu mi amet nulla in dapibus fermentum facilisis commodo. Sapien rhoncus varius eros congue nec facilisis. Justo blandit turpis ipsum ac, urna ligula tellus dapibus, nec faucibus nec. Nulla sollicitudin eu nullam in mi sociosqu. Sed ut ut ornare mollis, aptent amet, in fames porta. Pharetra ex, egestas fames blandit donec mauris at lacus.","negative",631,95,FALSE,FALSE,FALSE,FALSE,2021-01-08
641,"Lorem ipsum dolor sit amet, sed augue egestas dolor. Viverra ultrices lacinia est vestibulum in urna. Fringilla id, commodo, vitae diam ac tincidunt sed maecenas pharetra rhoncus. Nulla suspendisse leo, montes sed rutrum, nunc vestibulum nisl. Cubilia tempus rhoncus, felis sollicitudin sed varius. Praesent magnis et porttitor, enim sem in neque auctor sit. Non in, risus sed.","negative",377,57,FALSE,FALSE,FALSE,FALSE,2020-05-03
642,"Lorem ipsum dolor sit amet, purus velit dictum a montes sed sit nisi sit sed. Hac aptent elementum velit ad porttitor in metus accumsan. Montes vivamus est maximus odio auctor quam, nibh amet. Malesuada ut, egestas ut potenti scelerisque justo sem litora. Et faucibus bibendum sapien ut sed accumsan, aliquam. Nullam, tempor vestibulum vestibulum volutpat odio magnis id sodales. Aptent tristique, conubia dictum, auctor consequat! Potenti, egestas ipsum purus dictum ipsum hendrerit velit. Magna gravida pretium cursus, a nisl adipiscing sem ut sem massa. Luctus ridiculus odio ante dictum vel, velit sed aptent. Urna augue et nec pulvinar augue ipsum tempus sapien. Enim vehicula lacinia consequat ut eu, tempor, tempus congue vestibulum in. Vitae posuere.","neutral",758,115,FALSE,TRUE,FALSE,FALSE,2021-04-20
643,"Lorem ipsum dolor sit amet, egestas luctus, luctus varius facilisis nec. Et justo vitae, integer. Laoreet, cursus, ante vitae venenatis amet blandit nam. Ridiculus finibus cras pharetra phasellus. Ut porta felis sapien dui convallis elit praesent ridiculus hac tincidunt feugiat ullamcorper cum fames. Nisi maximus! Blandit ultricies ligula nascetur erat ut. Sed, aptent, hendrerit, at ac metus. Id varius himenaeos. Primis sit ultrices lectus habitant phasellus efficitur, ac sollicitudin. Litora et phasellus lobortis at penatibus elementum feugiat in. Neque ac, sed vitae ac maecenas, fusce luctus, blandit pretium. Placerat venenatis at vivamus taciti dignissim magnis. Vel inceptos nostra tristique justo dis.","positive",714,101,FALSE,TRUE,FALSE,FALSE,2022-04-25
644,"Lorem ipsum dolor sit amet, sed luctus augue, tincidunt, porta viverra mollis phasellus, quis. Non dignissim ut malesuada ut in. Amet, mauris aliquam nunc ridiculus feugiat nunc metus accumsan tristique. Iaculis nam primis, nibh nunc hendrerit nam aliquam. Nulla mi primis lobortis a. Felis a arcu eu convallis, et. Consectetur id consectetur et. Feugiat ad imperdiet.","neutral",368,56,FALSE,FALSE,FALSE,FALSE,2023-07-26
645,"Lorem ipsum dolor sit amet, cum nostra vel a, posuere justo suspendisse vitae. Nunc elementum erat nisi sed sit, nibh ut conubia efficitur at. Nullam est fames aenean dui placerat, eu. Id nulla auctor vestibulum odio a sit in. Interdum feugiat eget purus mi vel, luctus, a parturient dolor ac! Lacus ipsum aliquet fermentum eu sed sed, nec et. In, feugiat. Lorem, integer enim vulputate nisi. Amet venenatis ac ad ut finibus. Nibh lobortis fames ut blandit, pellentesque ac convallis quis. Pulvinar ut sem per eget pulvinar class ac quis leo. Sollicitudin et sed magna lacinia dolor. Dolor in mi, aliquam donec, in ligula non eu consequat, in ipsum consectetur. Egestas congue maximus vulputate amet condimentum id, fermentum. Ac magna egestas, eget lorem dapibus inceptos. Sem sed vel fusce lobortis et libero felis et id ultrices, vel odio. Neque mauris viverra urna primis pulvinar amet lobortis et. Nascetur fames per, felis et nec hendrerit, et sollicitudin. Vel tristique sed quam consectetur augue mi velit ultricies nec in cubilia felis.","negative",1045,169,FALSE,TRUE,FALSE,FALSE,2023-09-19
646,"Lorem ipsum dolor sit amet, in orci curae sed, tincidunt venenatis. Ultricies, mattis netus luctus facilisi condimentum aliquam ante. Ut bibendum aliquam sit. Ex, nulla faucibus congue porttitor eget odio, feugiat, ex semper. A congue, potenti vitae sed lacus vehicula quam. Odio lorem pharetra duis cras non ut vel morbi lacus. Vehicula blandit aliquet blandit, eu, nibh himenaeos. Tristique ridiculus proin augue enim et felis sed aliquam. Nibh pharetra congue. Blandit ex lectus potenti leo nulla lacinia sed amet nec ac.","negative",524,81,FALSE,FALSE,FALSE,FALSE,2020-01-26
647,"Lorem ipsum dolor sit amet, torquent nec neque lacus lacinia phasellus. Ac sed dapibus risus aliquet id. Sapien quisque sed ridiculus odio sed donec. Feugiat consequat lectus, eget felis eu dui. Ac adipiscing blandit in consequat vulputate fermentum congue ornare finibus turpis habitant porta. Dictumst, mi enim bibendum, dictum eget lorem. Himenaeos efficitur, massa vulputate sit, sapien, quam sapien. Congue vitae ut accumsan ipsum erat, blandit vel amet viverra, amet blandit. Risus mollis vitae tempor. Volutpat pharetra suscipit, eros orci. Sit, lobortis in inceptos et aliquam non aenean rutrum aliquam, et. Aliquam vitae est vehicula in. Purus sem vestibulum vitae ut luctus volutpat velit nec. Scelerisque mollis vehicula varius sollicitudin felis, nulla eros fringilla. Vulputate, sed curabitur vel tortor habitant, magnis posuere amet odio fusce et non. Porta donec fusce pellentesque erat vestibulum, leo. Ac, ante penatibus vitae in varius. Interdum sed id torquent penatibus dui, aenean tempor consectetur? Ut et aliquet amet laoreet odio fames.","neutral",1060,156,TRUE,FALSE,FALSE,FALSE,2023-08-26
648,"Lorem ipsum dolor sit amet, ante, et imperdiet ac cum tortor, eget volutpat volutpat. Cum tristique a leo tortor tincidunt nec. Sociis eget purus, amet sit maecenas sollicitudin class vulputate enim phasellus blandit. Ex in magna tempus massa tellus, nulla, diam ultrices? Feugiat in tristique nullam at dis eget cubilia fusce. In quisque ut iaculis imperdiet sodales metus tortor sed. Purus sociis dolor faucibus, consequat sociosqu amet. Vestibulum magnis purus augue magnis, et parturient. Fermentum nam tincidunt posuere in fringilla non vitae mus purus. Aliquet tempor et habitant ipsum in vivamus volutpat lectus accumsan.","positive",628,94,TRUE,FALSE,FALSE,FALSE,2020-10-01
649,"Lorem ipsum dolor sit amet, maximus quam suspendisse vitae eu leo eget ornare fringilla. Erat montes sed tristique sodales. Volutpat tempus porta sed augue at conubia. Elit velit sed accumsan at, pharetra in. Tempus, leo odio vehicula ut nibh, id varius, eros sem turpis sed. Velit sit tortor et nisl iaculis vestibulum metus eu facilisis. Porta natoque erat habitasse nunc congue, sit mattis donec, dictum consequat a ipsum. Vitae ut mattis arcu ut amet donec et. Pellentesque mauris sodales sed auctor eu, nulla eleifend lobortis! Ut auctor mollis nunc at vestibulum.","neutral",569,91,FALSE,TRUE,FALSE,FALSE,2020-01-08
650,"Lorem ipsum dolor sit amet, et sed nullam aliquam. Et ac in, lobortis pulvinar, ut bibendum tincidunt. Condimentum turpis tortor in pellentesque at enim sagittis sapien dignissim efficitur. Amet nulla, eu diam mauris eu tortor duis ut. Vestibulum elit arcu purus donec mauris viverra. Faucibus iaculis, libero molestie. Integer tempor maecenas, iaculis sed. Sapien scelerisque sollicitudin turpis ultrices faucibus, arcu ligula eros, eleifend habitasse.","neutral",453,64,FALSE,FALSE,FALSE,FALSE,2021-09-17
651,"Lorem ipsum dolor sit amet, donec integer risus ac sed penatibus dictumst amet ligula amet eget ut nunc vel vel? Sollicitudin eros faucibus in fusce lobortis vitae mollis vulputate? Dictum sit, luctus. Fames et at ligula et, blandit. Feugiat purus egestas interdum nec sed. Rutrum egestas semper. Mauris sit sed ut egestas eu tellus vulputate sapien. Nibh quisque lacus, montes eu pellentesque montes vel habitasse et malesuada mollis risus eu tristique. Urna mauris magnis enim elementum phasellus eu. Fermentum id non ex, facilisi in sed dapibus amet. Gravida in sit interdum. Orci sit ridiculus ut volutpat cras diam sed eget non. Neque, quam imperdiet sociis quis orci tellus vehicula laoreet feugiat fermentum ipsum cubilia. In ut sed a. Sit diam quis, vehicula nec in sed cubilia commodo sit.","neutral",798,128,TRUE,FALSE,FALSE,FALSE,2023-12-18
